Price,Adj Close,Close,High,Low,Open,Volume
2006-03-10,58.57500076293945,58.57500076293945,59.099998474121094,58.5,58.75,19939
2006-03-13,59.724998474121094,59.724998474121094,59.32500076293945,58.900001525878906,59.0,17564
2006-03-14,57.724998474121094,57.724998474121094,59.900001525878906,57.900001525878906,59.75,13417
2006-03-15,58.150001525878906,58.150001525878906,58.400001525878906,57.400001525878906,57.79999923706055,11187
2006-03-16,58.42499923706055,58.42499923706055,58.20000076293945,57.45000076293945,58.20000076293945,8671
2006-03-17,59.099998474121094,59.099998474121094,59.349998474121094,57.92499923706055,58.849998474121094,7557
2006-03-20,59.0,59.0,59.42499923706055,58.525001525878906,59.42499923706055,8775
2006-03-21,58.25,58.25,59.20000076293945,57.650001525878906,59.20000076293945,6717
2006-03-22,57.20000076293945,57.20000076293945,57.775001525878906,56.5,57.67499923706055,8766
2006-03-23,58.224998474121094,58.224998474121094,57.650001525878906,56.400001525878906,57.650001525878906,9843
2006-03-24,58.724998474121094,58.724998474121094,58.95000076293945,57.724998474121094,58.0,7637
2006-03-27,57.75,57.75,58.599998474121094,57.45000076293945,58.54999923706055,4582
2006-03-28,57.45000076293945,57.45000076293945,57.650001525878906,57.0,57.525001525878906,4094
2006-03-29,57.5,57.5,57.95000076293945,57.0,57.45000076293945,3669
2006-03-30,58.125,58.125,58.20000076293945,57.400001525878906,57.400001525878906,2331
2006-03-31,57.349998474121094,57.349998474121094,57.974998474121094,57.54999923706055,57.974998474121094,3071
2006-04-03,58.150001525878906,58.150001525878906,58.099998474121094,57.79999923706055,57.79999923706055,4429
2006-04-04,56.29999923706055,56.29999923706055,57.900001525878906,56.150001525878906,57.900001525878906,4778
2006-04-05,55.650001525878906,55.650001525878906,56.70000076293945,55.650001525878906,56.54999923706055,4719
2006-04-06,54.82500076293945,54.82500076293945,55.54999923706055,54.70000076293945,55.099998474121094,3532
2006-04-07,54.375,54.375,54.54999923706055,53.849998474121094,54.25,4420
2006-04-10,53.82500076293945,53.82500076293945,54.54999923706055,53.79999923706055,54.29999923706055,2667
2006-04-11,54.04999923706055,54.04999923706055,53.79999923706055,53.650001525878906,53.79999923706055,2159
2006-04-12,54.349998474121094,54.349998474121094,54.45000076293945,54.099998474121094,54.29999923706055,2065
2006-04-13,54.224998474121094,54.224998474121094,54.400001525878906,54.20000076293945,54.29999923706055,564
2006-04-17,63.400001525878906,63.400001525878906,63.400001525878906,63.400001525878906,63.400001525878906,913
2006-04-18,63.650001525878906,63.650001525878906,63.650001525878906,63.650001525878906,63.650001525878906,1044
2006-04-19,64.5,64.5,63.70000076293945,63.5,63.70000076293945,911
2006-04-20,65.05000305175781,65.05000305175781,64.5999984741211,64.5999984741211,64.5999984741211,1014
2006-04-21,65.5250015258789,65.5250015258789,65.19999694824219,65.19999694824219,65.19999694824219,1205
2006-04-24,65.5250015258789,65.5250015258789,65.80000305175781,65.80000305175781,65.80000305175781,740
2006-04-25,65.4000015258789,65.4000015258789,65.4000015258789,65.4000015258789,65.4000015258789,709
2006-04-26,66.5250015258789,66.5250015258789,66.19999694824219,66.19999694824219,66.19999694824219,907
2006-04-27,66.2249984741211,66.2249984741211,65.69999694824219,65.69999694824219,65.69999694824219,1032
2006-04-28,67.9749984741211,67.9749984741211,67.9749984741211,67.9749984741211,67.9749984741211,841
2006-05-01,68.2249984741211,68.2249984741211,68.4000015258789,68.3499984741211,68.4000015258789,1163
2006-05-02,67.2249984741211,67.2249984741211,67.3499984741211,67.3499984741211,67.3499984741211,1062
2006-05-03,67.375,67.375,67.4000015258789,67.0,67.0,796
2006-05-04,66.3499984741211,66.3499984741211,67.25,67.25,67.25,1099
2006-05-05,67.4000015258789,67.4000015258789,67.4000015258789,67.4000015258789,67.4000015258789,636
2006-05-08,66.875,66.875,67.0,66.80000305175781,67.0,1027
2006-05-09,67.5,67.5,67.5,67.5,67.5,820
2006-05-10,67.55000305175781,67.55000305175781,67.69999694824219,67.5,67.5,1060
2006-05-11,67.69999694824219,67.69999694824219,67.69999694824219,67.69999694824219,67.69999694824219,912
2006-05-12,67.30000305175781,67.30000305175781,67.30000305175781,67.30000305175781,67.30000305175781,10900
2006-05-15,66.5999984741211,66.5999984741211,67.4749984741211,66.5250015258789,67.19999694824219,6811
2006-05-16,67.375,67.375,67.19999694824219,66.05000305175781,66.4000015258789,276
2006-05-17,67.69999694824219,67.69999694824219,68.05000305175781,67.37000274658203,67.5999984741211,8569
2006-05-18,67.92500305175781,67.92500305175781,68.19999694824219,67.5999984741211,67.80000305175781,7772
2006-05-19,68.1500015258789,68.1500015258789,68.25,67.375,67.80000305175781,10337
2006-05-22,67.5250015258789,67.5250015258789,68.44999694824219,67.42500305175781,68.44999694824219,5973
2006-05-23,66.05000305175781,66.05000305175781,67.0250015258789,65.7249984741211,67.0250015258789,9827
2006-05-24,66.44999694824219,66.44999694824219,66.69999694824219,65.9000015258789,66.0999984741211,7441
2006-05-25,65.94999694824219,65.94999694824219,66.25,65.25,66.0999984741211,4488
2006-05-26,66.7750015258789,66.7750015258789,66.44999694824219,66.19999694824219,66.4000015258789,5347
2006-05-30,67.69999694824219,67.69999694824219,67.5,66.8499984741211,66.8499984741211,5692
2006-05-31,68.07499694824219,68.07499694824219,68.0,67.25,67.3499984741211,7724
2006-06-01,69.5999984741211,69.5999984741211,69.94999694824219,68.3499984741211,68.42500305175781,8072
2006-06-02,69.4000015258789,69.4000015258789,69.4000015258789,68.9000015258789,69.19999694824219,4596
2006-06-05,70.125,70.125,70.05000305175781,69.5999984741211,69.5999984741211,4721
2006-06-06,70.30000305175781,70.30000305175781,70.4000015258789,69.75,69.80000305175781,4094
2006-06-07,71.42500305175781,71.42500305175781,70.9000015258789,70.75,70.75,5295
2006-06-08,72.30000305175781,72.30000305175781,72.07499694824219,72.05000305175781,72.07499694824219,3681
2006-06-09,72.94999694824219,72.94999694824219,72.69999694824219,72.69999694824219,72.69999694824219,2778
2006-06-12,73.5250015258789,73.5250015258789,73.625,73.19999694824219,73.625,2423
2006-06-13,75.0999984741211,75.0999984741211,75.25,74.4000015258789,74.4000015258789,2374
2006-06-14,74.69999694824219,74.69999694824219,75.2249984741211,74.75,75.19999694824219,14693
2006-06-15,75.4000015258789,75.4000015258789,75.69999694824219,74.3499984741211,74.7750015258789,15652
2006-06-16,75.4749984741211,75.4749984741211,75.8499984741211,74.8499984741211,75.8499984741211,8210
2006-06-19,76.92500305175781,76.92500305175781,77.0999984741211,76.0999984741211,76.30000305175781,7736
2006-06-20,75.625,75.625,76.30000305175781,75.5,76.25,9147
2006-06-21,74.5250015258789,74.5250015258789,75.75,73.6500015258789,75.75,12548
2006-06-22,74.875,74.875,75.3499984741211,74.6500015258789,74.6500015258789,5049
2006-06-23,73.2249984741211,73.2249984741211,74.55000305175781,73.125,74.25,6177
2006-06-26,74.0,74.0,73.8499984741211,72.0,72.92500305175781,6368
2006-06-27,73.8499984741211,73.8499984741211,74.0,72.94999694824219,73.19999694824219,6190
2006-06-28,72.0250015258789,72.0250015258789,72.9000015258789,71.9000015258789,72.9000015258789,4731
2006-06-29,72.0999984741211,72.0999984741211,72.7750015258789,71.4000015258789,71.75,4869
2006-06-30,72.55000305175781,72.55000305175781,72.875,71.75,71.8499984741211,3622
2006-07-03,72.875,72.875,72.67500305175781,72.125,72.55000305175781,4091
2006-07-05,73.1500015258789,73.1500015258789,73.30000305175781,72.55000305175781,73.0999984741211,3705
2006-07-06,73.32499694824219,73.32499694824219,73.19999694824219,72.75,72.75,4566
2006-07-07,71.25,71.25,72.69999694824219,71.4000015258789,72.69999694824219,5524
2006-07-10,70.5999984741211,70.5999984741211,71.19999694824219,70.67500305175781,71.125,2310
2006-07-11,70.82499694824219,70.82499694824219,70.69999694824219,70.25,70.44999694824219,2117
2006-07-12,70.57499694824219,70.57499694824219,70.80000305175781,70.69999694824219,70.80000305175781,2805
2006-07-13,70.82499694824219,70.82499694824219,70.80000305175781,70.30000305175781,70.30000305175781,3565
2006-07-14,70.125,70.125,70.55000305175781,70.17500305175781,70.55000305175781,3899
2006-07-17,70.2249984741211,70.2249984741211,70.30000305175781,70.125,70.125,12455
2006-07-18,68.19999694824219,68.19999694824219,69.32499694824219,68.125,68.69999694824219,10960
2006-07-19,67.80000305175781,67.80000305175781,67.55000305175781,67.07499694824219,67.44999694824219,11767
2006-07-20,67.4000015258789,67.4000015258789,67.80000305175781,66.875,67.55000305175781,12057
2006-07-21,67.375,67.375,67.4000015258789,67.0,67.0,7456
2006-07-24,67.69999694824219,67.69999694824219,67.8499984741211,66.5,66.9749984741211,9457
2006-07-25,66.92500305175781,66.92500305175781,67.5,66.9000015258789,67.0999984741211,10656
2006-07-26,67.0999984741211,67.0999984741211,67.0,66.375,66.75,7861
2006-07-27,67.7750015258789,67.7750015258789,67.94999694824219,67.0250015258789,67.0250015258789,8175
2006-07-28,68.6500015258789,68.6500015258789,69.05000305175781,68.19999694824219,68.25,8431
2006-07-31,68.55000305175781,68.55000305175781,69.0999984741211,68.69999694824219,69.0,6736
2006-08-01,68.5999984741211,68.5999984741211,68.82499694824219,68.1500015258789,68.30000305175781,4884
2006-08-02,69.375,69.375,69.1500015258789,68.75,68.9000015258789,5511
2006-08-03,69.0,69.0,69.75,69.0999984741211,69.5,4527
2006-08-04,69.9749984741211,69.9749984741211,69.69999694824219,69.19999694824219,69.19999694824219,7302
2006-08-07,71.42500305175781,71.42500305175781,71.4000015258789,70.0,70.05000305175781,9304
2006-08-08,71.42500305175781,71.42500305175781,71.375,71.19999694824219,71.19999694824219,5915
2006-08-09,70.75,70.75,71.2249984741211,70.69999694824219,71.0999984741211,2935
2006-08-10,71.5250015258789,71.5250015258789,71.6500015258789,71.3499984741211,71.44999694824219,6469
2006-08-11,71.82499694824219,71.82499694824219,71.9000015258789,71.67500305175781,71.9000015258789,3839
2006-08-14,71.75,71.75,71.80000305175781,71.6500015258789,71.6500015258789,8252
2006-08-15,63.150001525878906,63.150001525878906,64.55000305175781,63.20000076293945,64.55000305175781,10199
2006-08-16,64.7750015258789,64.7750015258789,64.80000305175781,63.099998474121094,63.5,11477
2006-08-17,65.7249984741211,65.7249984741211,66.0,65.19999694824219,65.19999694824219,10108
2006-08-18,66.32499694824219,66.32499694824219,67.0,66.30000305175781,66.42500305175781,14302
2006-08-21,67.05000305175781,67.05000305175781,67.0999984741211,66.5,66.69999694824219,8829
2006-08-22,67.0,67.0,67.30000305175781,66.5999984741211,66.9000015258789,8301
2006-08-23,66.17500305175781,66.17500305175781,67.3499984741211,66.30000305175781,66.94999694824219,11177
2006-08-24,66.42500305175781,66.42500305175781,66.6500015258789,65.8499984741211,66.1500015258789,8412
2006-08-25,65.0250015258789,65.0250015258789,65.80000305175781,65.0,65.75,10620
2006-08-28,65.4000015258789,65.4000015258789,65.6500015258789,65.0999984741211,65.4000015258789,7034
2006-08-29,65.375,65.375,65.44999694824219,64.75,65.1500015258789,7511
2006-08-30,66.5999984741211,66.5999984741211,67.30000305175781,65.8499984741211,65.8499984741211,10949
2006-08-31,66.9000015258789,66.9000015258789,66.80000305175781,65.8499984741211,66.0,12988
2006-09-01,66.55000305175781,66.55000305175781,67.25,66.69999694824219,66.8499984741211,12327
2006-09-05,68.07499694824219,68.07499694824219,68.4000015258789,67.4000015258789,67.4000015258789,9919
2006-09-06,67.82499694824219,67.82499694824219,68.0999984741211,67.3499984741211,67.8499984741211,9555
2006-09-07,67.07499694824219,67.07499694824219,67.4000015258789,66.80000305175781,67.4000015258789,11501
2006-09-08,66.55000305175781,66.55000305175781,66.82499694824219,66.1500015258789,66.82499694824219,19320
2006-09-11,67.0,67.0,67.05000305175781,66.30000305175781,66.44999694824219,17731
2006-09-12,67.5,67.5,67.69999694824219,67.32499694824219,67.5,18454
2006-09-13,65.92500305175781,65.92500305175781,67.1500015258789,65.9000015258789,67.1500015258789,26506
2006-09-14,64.75,64.75,65.5,64.7249984741211,65.19999694824219,27951
2006-09-15,66.0,66.0,66.05000305175781,65.0,65.0,13730
2006-09-18,64.69999694824219,64.69999694824219,65.6500015258789,64.55000305175781,65.6500015258789,11541
2006-09-19,64.92500305175781,64.92500305175781,65.30000305175781,64.69999694824219,64.69999694824219,10883
2006-09-20,64.17500305175781,64.17500305175781,64.5,64.0,64.5,8571
2006-09-21,63.849998474121094,63.849998474121094,64.3499984741211,63.79999923706055,63.900001525878906,6684
2006-09-22,62.650001525878906,62.650001525878906,63.04999923706055,62.400001525878906,63.04999923706055,10019
2006-09-25,62.125,62.125,63.04999923706055,61.900001525878906,63.0,6825
2006-09-26,62.150001525878906,62.150001525878906,62.474998474121094,61.849998474121094,62.04999923706055,4763
2006-09-27,62.150001525878906,62.150001525878906,62.42499923706055,61.775001525878906,61.849998474121094,5087
2006-09-28,62.54999923706055,62.54999923706055,63.150001525878906,62.29999923706055,62.849998474121094,4979
2006-09-29,63.625,63.625,63.0,62.599998474121094,62.75,5560
2006-10-02,64.25,64.25,64.05000305175781,63.849998474121094,63.849998474121094,6693
2006-10-03,64.5,64.5,65.0999984741211,64.30000305175781,64.30000305175781,7388
2006-10-04,64.5250015258789,64.5250015258789,65.19999694824219,64.625,64.94999694824219,7761
2006-10-05,65.3499984741211,65.3499984741211,65.4000015258789,64.82499694824219,64.9000015258789,6453
2006-10-06,64.57499694824219,64.57499694824219,65.3499984741211,64.1500015258789,65.3499984741211,7075
2006-10-09,64.3499984741211,64.3499984741211,64.25,63.95000076293945,64.25,6716
2006-10-10,64.80000305175781,64.80000305175781,65.0999984741211,64.55000305175781,64.7249984741211,4144
2006-10-11,64.6500015258789,64.6500015258789,64.82499694824219,64.55000305175781,64.80000305175781,2949
2006-10-12,65.0250015258789,65.0250015258789,65.0,64.8499984741211,64.9000015258789,3138
2006-10-13,65.1500015258789,65.1500015258789,65.30000305175781,65.0999984741211,65.30000305175781,9289
2006-10-16,60.79999923706055,60.79999923706055,62.0,60.650001525878906,61.5,7774
2006-10-17,59.724998474121094,59.724998474121094,60.849998474121094,59.599998474121094,60.25,10252
2006-10-18,59.25,59.25,59.650001525878906,58.875,59.45000076293945,10861
2006-10-19,58.67499923706055,58.67499923706055,59.04999923706055,58.349998474121094,59.04999923706055,11152
2006-10-20,59.349998474121094,59.349998474121094,59.525001525878906,58.54999923706055,58.625,10875
2006-10-23,60.025001525878906,60.025001525878906,60.150001525878906,59.20000076293945,59.20000076293945,8571
2006-10-24,59.849998474121094,59.849998474121094,60.29999923706055,59.599998474121094,60.20000076293945,7696
2006-10-25,61.474998474121094,61.474998474121094,61.5,60.099998474121094,60.099998474121094,17330
2006-10-26,64.4749984741211,64.4749984741211,64.4749984741211,62.224998474121094,62.29999923706055,19803
2006-10-27,64.5999984741211,64.5999984741211,64.9000015258789,63.95000076293945,64.5,15682
2006-10-30,65.25,65.25,65.32499694824219,64.25,64.80000305175781,10488
2006-10-31,64.94999694824219,64.94999694824219,65.75,64.1500015258789,65.25,14866
2006-11-01,64.4000015258789,64.4000015258789,65.05000305175781,64.3499984741211,65.05000305175781,11417
2006-11-02,64.5999984741211,64.5999984741211,65.9000015258789,63.849998474121094,63.900001525878906,18206
2006-11-03,64.17500305175781,64.17500305175781,64.5999984741211,63.849998474121094,64.55000305175781,9797
2006-11-06,64.5250015258789,64.5250015258789,64.5999984741211,63.849998474121094,64.19999694824219,11640
2006-11-07,64.625,64.625,64.6500015258789,63.775001525878906,64.25,22012
2006-11-08,65.30000305175781,65.30000305175781,65.7249984741211,64.07499694824219,64.30000305175781,22631
2006-11-09,64.69999694824219,64.69999694824219,65.125,64.375,65.125,23249
2006-11-10,62.974998474121094,62.974998474121094,64.0,62.900001525878906,64.0,25177
2006-11-13,61.224998474121094,61.224998474121094,62.5,61.125,62.5,30354
2006-11-14,61.67499923706055,61.67499923706055,61.79999923706055,60.75,61.0,17231
2006-11-15,60.95000076293945,60.95000076293945,61.349998474121094,60.875,61.224998474121094,11647
2006-11-16,62.04999923706055,62.04999923706055,62.17499923706055,61.150001525878906,61.400001525878906,8788
2006-11-17,61.25,61.25,61.79999923706055,61.099998474121094,61.45000076293945,6428
2006-11-20,62.04999923706055,62.04999923706055,62.25,61.599998474121094,61.599998474121094,8067
2006-11-21,62.349998474121094,62.349998474121094,62.75,62.25,62.45000076293945,6939
2006-11-22,62.20000076293945,62.20000076293945,62.67499923706055,62.0,62.599998474121094,6939
2006-11-23,62.20000076293945,62.20000076293945,62.67499923706055,62.0,62.599998474121094,4857
2006-11-24,62.974998474121094,62.974998474121094,62.875,62.5,62.650001525878906,3551
2006-11-27,62.45000076293945,62.45000076293945,63.70000076293945,62.07500076293945,63.70000076293945,8189
2006-11-28,61.17499923706055,61.17499923706055,62.04999923706055,61.125,62.0,6642
2006-11-29,61.25,61.25,61.20000076293945,60.79999923706055,60.79999923706055,5217
2006-11-30,61.67499923706055,61.67499923706055,61.650001525878906,61.29999923706055,61.5,5525
2006-12-01,61.125,61.125,61.5,60.900001525878906,61.5,4313
2006-12-04,60.75,60.75,60.79999923706055,60.349998474121094,60.400001525878906,5737
2006-12-05,61.849998474121094,61.849998474121094,61.79999923706055,61.0,61.0,4523
2006-12-06,61.525001525878906,61.525001525878906,62.0,61.650001525878906,61.70000076293945,4916
2006-12-07,62.42499923706055,62.42499923706055,62.32500076293945,62.0,62.0,3123
2006-12-08,62.32500076293945,62.32500076293945,62.599998474121094,62.599998474121094,62.599998474121094,3376
2006-12-11,61.775001525878906,61.775001525878906,62.0,61.70000076293945,61.900001525878906,2544
2006-12-12,61.45000076293945,61.45000076293945,61.54999923706055,61.54999923706055,61.54999923706055,1965
2006-12-13,61.32500076293945,61.32500076293945,61.29999923706055,61.25,61.25,1870
2006-12-14,61.07500076293945,61.07500076293945,61.25,61.150001525878906,61.25,11802
2006-12-15,62.25,62.25,62.599998474121094,61.775001525878906,62.17499923706055,8678
2006-12-18,61.875,61.875,62.29999923706055,61.82500076293945,62.0,6596
2006-12-19,62.724998474121094,62.724998474121094,63.17499923706055,62.45000076293945,62.45000076293945,6896
2006-12-20,62.45000076293945,62.45000076293945,63.099998474121094,62.29999923706055,62.70000076293945,7738
2006-12-21,62.70000076293945,62.70000076293945,62.95000076293945,62.25,62.25,4334
2006-12-22,63.04999923706055,63.04999923706055,63.20000076293945,62.599998474121094,62.70000076293945,4648
2006-12-26,62.349998474121094,62.349998474121094,63.275001525878906,60.275001525878906,63.150001525878906,6703
2006-12-27,62.474998474121094,62.474998474121094,62.75,62.025001525878906,62.54999923706055,6926
2006-12-28,62.04999923706055,62.04999923706055,62.974998474121094,61.95000076293945,62.20000076293945,7466
2006-12-29,61.70000076293945,61.70000076293945,61.875,61.349998474121094,61.82500076293945,138
2007-01-03,59.5,59.5,61.29999923706055,59.150001525878906,61.29999923706055,18523
2007-01-04,60.29999923706055,60.29999923706055,62.5,59.5,59.599998474121094,14796
2007-01-05,60.400001525878906,60.400001525878906,60.875,60.20000076293945,60.599998474121094,10878
2007-01-08,60.29999923706055,60.29999923706055,60.900001525878906,60.0,60.400001525878906,15180
2007-01-09,59.75,59.75,60.29999923706055,59.57500076293945,60.04999923706055,23947
2007-01-10,60.54999923706055,60.54999923706055,61.150001525878906,59.45000076293945,59.724998474121094,25671
2007-01-11,60.5,60.5,60.79999923706055,60.349998474121094,60.67499923706055,25220
2007-01-12,60.375,60.375,61.07500076293945,60.400001525878906,60.5,22831
2007-01-16,60.625,60.625,61.400001525878906,60.0,60.599998474121094,20959
2007-01-17,61.875,61.875,62.099998474121094,61.07500076293945,61.20000076293945,18350
2007-01-18,61.79999923706055,61.79999923706055,62.025001525878906,61.54999923706055,61.92499923706055,8134
2007-01-19,61.57500076293945,61.57500076293945,62.29999923706055,61.29999923706055,61.900001525878906,10177
2007-01-22,60.95000076293945,60.95000076293945,62.54999923706055,60.75,61.70000076293945,9206
2007-01-23,61.79999923706055,61.79999923706055,61.79999923706055,60.775001525878906,61.099998474121094,6126
2007-01-24,62.82500076293945,62.82500076293945,62.79999923706055,61.349998474121094,61.849998474121094,9210
2007-01-25,63.349998474121094,63.349998474121094,63.275001525878906,62.650001525878906,62.79999923706055,7142
2007-01-26,63.875,63.875,63.900001525878906,63.25,63.54999923706055,6692
2007-01-29,64.05000305175781,64.05000305175781,64.5999984741211,63.974998474121094,64.0,4998
2007-01-30,63.57500076293945,63.57500076293945,64.0,63.400001525878906,64.0,3888
2007-01-31,64.5250015258789,64.5250015258789,64.4749984741211,63.849998474121094,63.900001525878906,4111
2007-02-01,64.7249984741211,64.7249984741211,64.69999694824219,64.30000305175781,64.5,4057
2007-02-02,65.3499984741211,65.3499984741211,65.30000305175781,64.6500015258789,64.80000305175781,4008
2007-02-05,64.67500305175781,64.67500305175781,65.5,64.75,65.5,2053
2007-02-06,64.875,64.875,64.9000015258789,64.4000015258789,64.5,3376
2007-02-07,65.07499694824219,65.07499694824219,65.75,64.9000015258789,65.75,3147
2007-02-08,65.17500305175781,65.17500305175781,65.1500015258789,64.25,65.1500015258789,3760
2007-02-09,66.2750015258789,66.2750015258789,66.5999984741211,65.5,65.5,2927
2007-02-12,67.05000305175781,67.05000305175781,66.9000015258789,66.625,66.75,1910
2007-02-13,67.17500305175781,67.17500305175781,67.1500015258789,67.05000305175781,67.0999984741211,1529
2007-02-14,67.125,67.125,67.19999694824219,67.19999694824219,67.19999694824219,13734
2007-02-15,68.69999694824219,68.69999694824219,69.2249984741211,68.5,69.0,13889
2007-02-16,68.5,68.5,69.4000015258789,68.7249984741211,69.0,13889
2007-02-20,66.8499984741211,66.8499984741211,68.0,66.82499694824219,68.0,11219
2007-02-21,66.9749984741211,66.9749984741211,67.19999694824219,66.44999694824219,66.8499984741211,9767
2007-02-22,67.0250015258789,67.0250015258789,67.4749984741211,66.80000305175781,66.9000015258789,10082
2007-02-23,66.75,66.75,67.0999984741211,66.19999694824219,66.92500305175781,11779
2007-02-26,66.875,66.875,67.375,66.44999694824219,66.5999984741211,10849
2007-02-27,67.42500305175781,67.42500305175781,67.4000015258789,66.25,66.75,10511
2007-02-28,67.75,67.75,68.80000305175781,67.0999984741211,67.19999694824219,15738
2007-03-01,66.125,66.125,67.4749984741211,66.05000305175781,67.4749984741211,17101
2007-03-02,66.3499984741211,66.3499984741211,66.9749984741211,65.6500015258789,66.0250015258789,14119
2007-03-05,65.0,65.0,66.0999984741211,64.8499984741211,66.0999984741211,13569
2007-03-06,65.0,65.0,65.5,65.0,65.07499694824219,14303
2007-03-07,65.67500305175781,65.67500305175781,65.9000015258789,64.75,64.9000015258789,20738
2007-03-08,67.75,67.75,68.67500305175781,66.3499984741211,66.3499984741211,28824
2007-03-09,67.94999694824219,67.94999694824219,68.25,67.375,67.6500015258789,23740
2007-03-12,67.94999694824219,67.94999694824219,68.5,67.4000015258789,68.5,23410
2007-03-13,67.44999694824219,67.44999694824219,68.30000305175781,67.5,67.75,21942
2007-03-14,66.2249984741211,66.2249984741211,66.80000305175781,65.44999694824219,66.75,17135
2007-03-15,65.875,65.875,66.44999694824219,65.80000305175781,66.125,11287
2007-03-16,64.4000015258789,64.4000015258789,65.07499694824219,64.125,65.07499694824219,11875
2007-03-19,64.375,64.375,65.05000305175781,64.0999984741211,64.2249984741211,11135
2007-03-20,64.07499694824219,64.07499694824219,64.6500015258789,63.95000076293945,64.30000305175781,8445
2007-03-21,63.375,63.375,63.54999923706055,63.04999923706055,63.54999923706055,7954
2007-03-22,63.79999923706055,63.79999923706055,63.95000076293945,63.349998474121094,63.5,7241
2007-03-23,63.57500076293945,63.57500076293945,63.57500076293945,63.0,63.57500076293945,6997
