timestamp,open,high,low,close
2026-05-11 11:12:00,7415.48,7415.73,7413.86,7414.55
2026-05-11 11:13:00,7414.24,7414.99,7413.92,7414.13
2026-05-11 11:14:00,7414.24,7415.07,7412.14,7412.56
2026-05-11 11:15:00,7412.79,7413.25,7411.46,7412.99
2026-05-11 11:16:00,7413.18,7414.80,7412.82,7414.80
2026-05-11 11:17:00,7414.61,7415.43,7413.90,7414.88
2026-05-11 11:18:00,7415.06,7416.02,7413.99,7415.85
2026-05-11 11:19:00,7415.93,7416.38,7415.41,7415.95
2026-05-11 11:20:00,7416.03,7417.12,7415.35,7417.12
2026-05-11 11:21:00,7417.35,7417.90,7416.81,7417.90
2026-05-11 11:22:00,7417.80,7418.23,7417.51,7417.83
2026-05-11 11:23:00,7417.95,7418.35,7417.16,7418.35
2026-05-11 11:24:00,7418.31,7419.85,7418.30,7419.37
2026-05-11 11:25:00,7419.45,7420.13,7418.59,7419.72
2026-05-11 11:26:00,7419.89,7420.11,7419.37,7419.74
2026-05-11 11:27:00,7419.61,7421.77,7419.61,7421.77
2026-05-11 11:28:00,7421.80,7422.37,7421.01,7421.93
2026-05-11 11:29:00,7421.84,7422.91,7421.39,7422.62
2026-05-11 11:30:00,7422.45,7423.51,7422.00,7423.51
2026-05-11 11:31:00,7423.44,7423.59,7421.68,7421.97
2026-05-11 11:32:00,7421.94,7421.94,7420.03,7420.90
2026-05-11 11:33:00,7420.89,7421.24,7419.81,7420.70
2026-05-11 11:34:00,7420.30,7421.89,7420.20,7421.48
2026-05-11 11:35:00,7421.34,7421.57,7419.69,7419.72
2026-05-11 11:36:00,7419.44,7421.25,7419.07,7420.83
2026-05-11 11:37:00,7420.92,7422.48,7420.89,7421.62
2026-05-11 11:38:00,7421.61,7422.49,7421.23,7422.00
2026-05-11 11:39:00,7421.89,7422.88,7421.18,7422.32
2026-05-11 11:40:00,7422.50,7423.56,7421.85,7422.05
2026-05-11 11:41:00,7421.96,7423.41,7421.26,7423.19
2026-05-11 11:42:00,7423.08,7423.11,7422.15,7423.01
2026-05-11 11:43:00,7423.00,7423.70,7422.61,7423.09
2026-05-11 11:44:00,7423.18,7423.22,7419.29,7420.87
2026-05-11 11:45:00,7420.90,7421.80,7419.88,7420.70
2026-05-11 11:46:00,7420.74,7421.82,7420.27,7421.14
2026-05-11 11:47:00,7421.35,7421.46,7420.19,7420.19
2026-05-11 11:48:00,7420.48,7420.77,7419.76,7420.77
2026-05-11 11:49:00,7420.62,7421.35,7419.85,7421.35
2026-05-11 11:50:00,7421.06,7421.14,7418.68,7419.23
2026-05-11 11:51:00,7419.27,7421.98,7418.96,7421.72
2026-05-11 11:52:00,7421.61,7421.94,7420.82,7420.88
2026-05-11 11:53:00,7420.91,7423.16,7420.91,7423.06
2026-05-11 11:54:00,7422.85,7424.53,7422.62,7423.99
2026-05-11 11:55:00,7423.99,7425.04,7423.75,7424.51
2026-05-11 11:56:00,7424.52,7424.52,7423.66,7423.92
2026-05-11 11:57:00,7423.89,7424.53,7422.54,7422.81
2026-05-11 11:58:00,7422.67,7423.15,7422.31,7423.12
2026-05-11 11:59:00,7423.10,7424.08,7422.81,7423.94
2026-05-11 12:00:00,7423.78,7424.28,7422.06,7423.79
2026-05-11 12:01:00,7423.77,7425.18,7423.63,7424.25
2026-05-11 12:02:00,7424.32,7424.98,7423.71,7424.12
2026-05-11 12:03:00,7423.77,7423.92,7423.10,7423.10
2026-05-11 12:04:00,7423.09,7423.41,7422.43,7422.71
2026-05-11 12:05:00,7422.83,7423.74,7422.39,7423.44
2026-05-11 12:06:00,7423.57,7423.73,7422.50,7423.12
2026-05-11 12:07:00,7423.06,7423.48,7422.34,7422.63
2026-05-11 12:08:00,7422.59,7422.97,7421.99,7422.84
2026-05-11 12:09:00,7422.86,7423.53,7422.77,7422.83
2026-05-11 12:10:00,7422.79,7423.06,7422.01,7422.79
2026-05-11 12:11:00,7422.39,7423.48,7422.39,7423.28
2026-05-11 12:12:00,7423.18,7424.07,7422.90,7423.83
2026-05-11 12:13:00,7423.81,7424.23,7423.30,7424.23
2026-05-11 12:14:00,7423.98,7424.05,7422.76,7422.90
2026-05-11 12:15:00,7422.87,7423.91,7422.87,7423.58
2026-05-11 12:16:00,7423.45,7423.84,7422.95,7423.66
2026-05-11 12:17:00,7423.76,7424.52,7423.46,7424.38
2026-05-11 12:18:00,7424.30,7424.40,7422.66,7422.99
2026-05-11 12:19:00,7422.91,7423.24,7422.28,7423.09
2026-05-11 12:20:00,7422.95,7423.54,7422.13,7422.57
2026-05-11 12:21:00,7422.66,7422.72,7421.56,7421.77
2026-05-11 12:22:00,7421.56,7422.79,7421.56,7422.56
2026-05-11 12:23:00,7422.69,7423.83,7422.63,7423.42
2026-05-11 12:24:00,7423.52,7424.67,7423.24,7424.50
2026-05-11 12:25:00,7424.55,7426.20,7424.55,7425.70
2026-05-11 12:26:00,7425.74,7426.23,7424.97,7425.22
2026-05-11 12:27:00,7425.51,7426.22,7425.04,7425.69
2026-05-11 12:28:00,7425.72,7426.18,7425.07,7425.09
2026-05-11 12:29:00,7425.19,7425.59,7424.85,7425.30
2026-05-11 12:30:00,7425.33,7425.98,7424.90,7425.86
2026-05-11 12:31:00,7425.77,7426.27,7425.06,7425.26
2026-05-11 12:32:00,7425.14,7425.46,7424.13,7424.50
2026-05-11 12:33:00,7424.62,7424.99,7423.58,7423.58
2026-05-11 12:34:00,7423.66,7424.91,7423.66,7424.80
2026-05-11 12:35:00,7424.78,7424.95,7423.72,7424.50
2026-05-11 12:36:00,7424.37,7425.35,7424.10,7424.77
2026-05-11 12:37:00,7424.89,7425.00,7423.77,7424.04
2026-05-11 12:38:00,7424.06,7424.59,7423.13,7423.38
2026-05-11 12:39:00,7423.48,7423.80,7422.34,7422.55
2026-05-11 12:40:00,7422.49,7422.89,7421.79,7422.76
2026-05-11 12:41:00,7422.85,7423.07,7419.49,7419.49
2026-05-11 12:42:00,7418.78,7418.78,7410.81,7413.90
2026-05-11 12:43:00,7413.96,7416.94,7412.97,7416.62
2026-05-11 12:44:00,7416.70,7417.93,7416.12,7417.93
2026-05-11 12:45:00,7417.83,7419.74,7417.48,7419.59
2026-05-11 12:46:00,7419.69,7420.33,7418.06,7418.84
2026-05-11 12:47:00,7418.66,7420.46,7418.55,7420.45
2026-05-11 12:48:00,7420.48,7420.48,7418.35,7418.35
2026-05-11 12:49:00,7418.50,7418.64,7416.96,7416.98
2026-05-11 12:50:00,7416.89,7417.99,7416.89,7417.99
2026-05-11 12:51:00,7417.82,7417.85,7416.85,7417.35
2026-05-11 12:52:00,7417.18,7417.19,7415.31,7415.50
2026-05-11 12:53:00,7415.27,7415.80,7413.99,7415.46
2026-05-11 12:54:00,7415.47,7415.71,7414.85,7415.23
2026-05-11 12:55:00,7415.17,7415.36,7413.89,7413.89
2026-05-11 12:56:00,7413.84,7414.27,7412.61,7413.62
2026-05-11 12:57:00,7413.62,7415.41,7413.33,7413.77
2026-05-11 12:58:00,7413.64,7416.39,7413.35,7415.65
2026-05-11 12:59:00,7415.69,7415.77,7414.50,7415.03
2026-05-11 13:00:00,7414.94,7416.82,7414.94,7416.74
2026-05-11 13:01:00,7416.78,7417.85,7416.70,7417.66
2026-05-11 13:02:00,7417.62,7417.70,7415.29,7415.66
2026-05-11 13:03:00,7415.44,7416.96,7415.08,7416.03
2026-05-11 13:04:00,7415.96,7417.53,7415.96,7417.09
2026-05-11 13:05:00,7417.15,7418.36,7416.80,7417.57
2026-05-11 13:06:00,7417.37,7417.63,7415.09,7416.06
2026-05-11 13:07:00,7416.12,7416.70,7415.61,7416.48
2026-05-11 13:08:00,7416.46,7416.83,7415.90,7416.57
2026-05-11 13:09:00,7416.42,7416.66,7416.08,7416.23
2026-05-11 13:10:00,7416.27,7416.37,7414.27,7414.95
2026-05-11 13:11:00,7414.95,7415.40,7413.77,7414.22
2026-05-11 13:12:00,7414.29,7414.29,7411.42,7411.66
2026-05-11 13:13:00,7411.57,7412.83,7411.57,7412.49
2026-05-11 13:14:00,7412.66,7413.42,7411.57,7412.10
2026-05-11 13:15:00,7412.10,7413.00,7411.60,7412.92
2026-05-11 13:16:00,7412.78,7412.94,7410.45,7410.90
2026-05-11 13:17:00,7411.05,7411.59,7410.33,7411.10
2026-05-11 13:18:00,7411.06,7411.69,7410.73,7411.09
2026-05-11 13:19:00,7411.12,7411.84,7410.60,7411.39
2026-05-11 13:20:00,7411.40,7412.56,7410.77,7412.28
2026-05-11 13:21:00,7412.39,7414.55,7412.39,7414.15
2026-05-11 13:22:00,7414.40,7415.30,7414.31,7414.77
2026-05-11 13:23:00,7414.83,7416.67,7414.83,7416.28
2026-05-11 13:24:00,7416.40,7418.05,7416.40,7418.02
2026-05-11 13:25:00,7417.57,7419.60,7417.24,7419.50
2026-05-11 13:26:00,7419.45,7420.39,7419.41,7420.39
2026-05-11 13:27:00,7420.42,7420.42,7418.66,7418.79
2026-05-11 13:28:00,7418.73,7419.34,7418.38,7418.70
2026-05-11 13:29:00,7418.79,7420.03,7418.46,7419.56
2026-05-11 13:30:00,7419.51,7421.99,7419.33,7421.80
2026-05-11 13:31:00,7421.72,7422.52,7421.26,7421.34
2026-05-11 13:32:00,7421.23,7421.86,7420.78,7421.61
2026-05-11 13:33:00,7421.53,7423.44,7421.53,7422.74
2026-05-11 13:34:00,7422.69,7423.05,7422.45,7423.03
2026-05-11 13:35:00,7422.99,7423.60,7422.43,7423.44
2026-05-11 13:36:00,7423.33,7425.00,7423.17,7425.00
2026-05-11 13:37:00,7425.01,7425.47,7424.82,7425.13
2026-05-11 13:38:00,7425.37,7425.78,7424.90,7425.28
2026-05-11 13:39:00,7425.08,7425.16,7423.81,7424.55
2026-05-11 13:40:00,7424.56,7424.77,7423.87,7424.54
2026-05-11 13:41:00,7424.63,7425.84,7424.48,7425.84
2026-05-11 13:42:00,7425.77,7427.34,7425.44,7427.05
2026-05-11 13:43:00,7427.12,7427.58,7426.84,7427.01
2026-05-11 13:44:00,7426.99,7427.92,7426.93,7427.87
2026-05-11 13:45:00,7427.85,7428.97,7427.52,7427.52
2026-05-11 13:46:00,7427.37,7428.35,7427.28,7427.76
2026-05-11 13:47:00,7427.74,7427.74,7426.32,7426.51
2026-05-11 13:48:00,7426.37,7426.67,7426.15,7426.56
2026-05-11 13:49:00,7426.54,7426.59,7424.81,7425.14
2026-05-11 13:50:00,7425.04,7425.85,7424.77,7425.82
2026-05-11 13:51:00,7425.75,7426.08,7424.92,7425.11
2026-05-11 13:52:00,7424.94,7425.40,7424.88,7425.35
2026-05-11 13:53:00,7425.16,7425.66,7424.70,7425.26
2026-05-11 13:54:00,7425.19,7425.19,7423.35,7423.60
2026-05-11 13:55:00,7423.65,7424.94,7423.44,7423.85
2026-05-11 13:56:00,7423.74,7424.14,7423.57,7423.93
2026-05-11 13:57:00,7423.87,7425.08,7423.87,7424.62
2026-05-11 13:58:00,7424.75,7424.91,7423.83,7424.16
2026-05-11 13:59:00,7424.14,7424.18,7422.77,7423.31
2026-05-11 14:00:00,7423.46,7425.48,7423.39,7424.73
2026-05-11 14:01:00,7424.61,7426.84,7424.48,7426.58
2026-05-11 14:02:00,7426.68,7426.81,7426.00,7426.75
2026-05-11 14:03:00,7426.69,7428.06,7426.61,7427.86
2026-05-11 14:04:00,7427.90,7428.39,7427.20,7427.34
2026-05-11 14:05:00,7427.44,7427.89,7427.15,7427.47
2026-05-11 14:06:00,7427.47,7427.71,7427.14,7427.49
2026-05-11 14:07:00,7427.42,7427.66,7427.21,7427.39
2026-05-11 14:08:00,7427.34,7427.49,7426.73,7427.17
2026-05-11 14:09:00,7427.15,7427.78,7426.92,7427.46
2026-05-11 14:10:00,7427.50,7427.50,7425.77,7425.94
2026-05-11 14:11:00,7425.82,7425.94,7425.05,7425.74
2026-05-11 14:12:00,7425.55,7425.77,7424.62,7425.49
2026-05-11 14:13:00,7425.59,7425.82,7424.85,7424.93
2026-05-11 14:14:00,7424.99,7425.27,7424.24,7425.23
2026-05-11 14:15:00,7425.09,7425.39,7424.27,7424.27
2026-05-11 14:16:00,7424.36,7424.78,7423.99,7424.15
2026-05-11 14:17:00,7424.16,7424.92,7424.16,7424.45
2026-05-11 14:18:00,7424.38,7424.53,7423.72,7424.33
2026-05-11 14:19:00,7424.36,7425.09,7424.36,7424.69
2026-05-11 14:20:00,7424.67,7425.37,7422.94,7424.60
2026-05-11 14:21:00,7424.51,7424.93,7423.96,7424.93
2026-05-11 14:22:00,7424.97,7426.42,7424.97,7425.90
2026-05-11 14:23:00,7425.85,7426.51,7424.73,7424.73
2026-05-11 14:24:00,7424.74,7425.06,7423.87,7424.56
2026-05-11 14:25:00,7424.50,7425.21,7423.85,7423.92
2026-05-11 14:26:00,7424.02,7424.63,7423.85,7424.46
2026-05-11 14:27:00,7424.56,7424.84,7424.08,7424.40
2026-05-11 14:28:00,7424.35,7425.20,7424.35,7424.62
2026-05-11 14:29:00,7424.68,7425.41,7424.27,7425.12
2026-05-11 14:30:00,7425.15,7425.17,7422.80,7422.91
2026-05-11 14:31:00,7422.99,7425.07,7422.78,7424.98
2026-05-11 14:32:00,7424.99,7424.99,7422.92,7423.18
2026-05-11 14:33:00,7423.27,7423.85,7422.10,7422.21
2026-05-11 14:34:00,7422.34,7422.89,7422.06,7422.58
2026-05-11 14:35:00,7422.51,7423.38,7422.51,7423.04
2026-05-11 14:36:00,7422.89,7423.31,7421.14,7421.79
2026-05-11 14:37:00,7421.82,7422.31,7421.67,7422.31
2026-05-11 14:38:00,7422.30,7422.99,7422.27,7422.95
2026-05-11 14:39:00,7422.91,7422.91,7419.59,7419.63
2026-05-11 14:40:00,7419.69,7420.13,7418.20,7418.36
2026-05-11 14:41:00,7418.29,7418.93,7417.79,7418.90
2026-05-11 14:42:00,7418.84,7419.75,7418.68,7419.62
2026-05-11 14:43:00,7419.40,7420.26,7419.35,7419.69
2026-05-11 14:44:00,7419.89,7419.93,7419.33,7419.49
2026-05-11 14:45:00,7419.39,7419.72,7417.23,7417.78
2026-05-11 14:46:00,7417.84,7419.00,7417.60,7418.43
2026-05-11 14:47:00,7418.47,7419.45,7417.97,7419.27
2026-05-11 14:48:00,7419.28,7419.32,7417.65,7417.77
2026-05-11 14:49:00,7417.81,7417.83,7416.37,7416.75
2026-05-11 14:50:00,7416.72,7416.85,7415.80,7416.08
2026-05-11 14:51:00,7416.19,7416.26,7414.65,7415.87
2026-05-11 14:52:00,7415.91,7416.81,7415.86,7416.75
2026-05-11 14:53:00,7416.69,7416.86,7415.87,7415.95
2026-05-11 14:54:00,7415.81,7415.81,7414.13,7414.72
2026-05-11 14:55:00,7414.74,7415.25,7413.46,7414.77
2026-05-11 14:56:00,7414.70,7415.17,7414.64,7414.70
2026-05-11 14:57:00,7414.59,7414.67,7411.24,7412.25
2026-05-11 14:58:00,7412.21,7412.61,7409.61,7410.06
2026-05-11 14:59:00,7410.15,7410.15,7406.65,7407.11
2026-05-11 15:00:00,7406.99,7407.62,7406.00,7406.46
2026-05-11 15:01:00,7406.55,7409.61,7406.55,7409.60
2026-05-11 15:02:00,7409.53,7409.58,7407.48,7408.64
2026-05-11 15:03:00,7408.98,7408.98,7407.37,7407.89
2026-05-11 15:04:00,7407.83,7407.83,7404.39,7404.66
2026-05-11 15:05:00,7404.64,7407.69,7404.38,7407.66
2026-05-11 15:06:00,7407.77,7410.88,7407.77,7410.81
2026-05-11 15:07:00,7410.64,7410.85,7409.52,7410.63
2026-05-11 15:08:00,7410.66,7411.35,7409.77,7410.21
2026-05-11 15:09:00,7410.00,7411.31,7409.42,7411.19
2026-05-11 15:10:00,7411.26,7412.12,7410.94,7411.98
2026-05-11 15:11:00,7411.78,7412.51,7411.45,7412.38
2026-05-11 15:12:00,7412.47,7413.29,7411.18,7411.18
2026-05-11 15:13:00,7411.19,7411.35,7408.94,7409.01
2026-05-11 15:14:00,7409.16,7409.48,7408.35,7409.48
2026-05-11 15:15:00,7409.49,7409.91,7407.21,7407.59
2026-05-11 15:16:00,7407.56,7408.39,7405.82,7406.04
2026-05-11 15:17:00,7406.06,7408.06,7405.97,7408.06
2026-05-11 15:18:00,7408.02,7408.27,7406.91,7407.15
2026-05-11 15:19:00,7407.09,7407.76,7406.60,7406.90
2026-05-11 15:20:00,7407.19,7408.11,7405.62,7406.02
2026-05-11 15:21:00,7405.84,7406.47,7404.78,7404.96
2026-05-11 15:22:00,7404.83,7405.02,7403.38,7403.91
2026-05-11 15:23:00,7403.98,7406.12,7403.98,7406.12
2026-05-11 15:24:00,7406.16,7407.43,7405.21,7405.22
2026-05-11 15:25:00,7405.25,7406.42,7404.50,7405.15
2026-05-11 15:26:00,7405.15,7405.60,7404.49,7404.59
2026-05-11 15:27:00,7404.59,7406.73,7404.30,7406.61
2026-05-11 15:28:00,7406.53,7407.87,7406.34,7407.26
2026-05-11 15:29:00,7407.23,7407.23,7405.49,7406.65
2026-05-11 15:30:00,7406.61,7406.61,7405.08,7406.37
2026-05-11 15:31:00,7406.61,7406.96,7405.33,7406.93
2026-05-11 15:32:00,7407.03,7409.95,7407.03,7409.37
2026-05-11 15:33:00,7409.50,7410.13,7408.32,7408.71
2026-05-11 15:34:00,7408.68,7409.49,7407.59,7407.65
2026-05-11 15:35:00,7407.45,7408.14,7405.92,7406.10
2026-05-11 15:36:00,7406.05,7406.94,7405.53,7406.13
2026-05-11 15:37:00,7406.09,7407.12,7405.41,7406.09
2026-05-11 15:38:00,7406.21,7407.21,7405.24,7407.21
2026-05-11 15:39:00,7407.16,7407.85,7406.57,7407.85
2026-05-11 15:40:00,7407.84,7408.82,7407.40,7407.42
2026-05-11 15:41:00,7407.38,7407.44,7404.77,7404.77
2026-05-11 15:42:00,7404.96,7405.16,7403.57,7405.16
2026-05-11 15:43:00,7405.34,7405.34,7403.79,7403.97
2026-05-11 15:44:00,7404.03,7404.19,7403.32,7403.40
2026-05-11 15:45:00,7403.39,7405.48,7402.75,7405.48
2026-05-11 15:46:00,7405.33,7406.82,7404.65,7406.52
2026-05-11 15:47:00,7406.51,7407.83,7406.36,7406.38
2026-05-11 15:48:00,7406.26,7407.12,7406.00,7407.05
2026-05-11 15:49:00,7407.03,7408.18,7406.79,7407.09
2026-05-11 15:50:00,7407.25,7409.83,7407.25,7409.70
2026-05-11 15:51:00,7409.64,7410.54,7408.84,7409.24
2026-05-11 15:52:00,7409.23,7409.98,7408.90,7409.52
2026-05-11 15:53:00,7409.60,7410.93,7407.73,7408.49
2026-05-11 15:54:00,7408.56,7411.36,7408.05,7410.51
2026-05-11 15:55:00,7410.36,7412.55,7410.28,7412.55
2026-05-11 15:56:00,7412.72,7412.72,7409.75,7409.86
2026-05-11 15:57:00,7409.93,7410.97,7409.10,7410.02
2026-05-11 15:58:00,7410.24,7410.95,7409.73,7410.40
2026-05-11 15:59:00,7410.39,7412.95,7409.63,7412.95
2026-05-11 16:00:00,7413.55,7413.55,7412.87,7412.87
2026-05-11 16:01:00,7412.87,7412.87,7412.85,7412.85
2026-05-11 16:02:00,7412.85,7412.85,7412.83,7412.83
2026-05-11 16:03:00,7412.83,7412.85,7412.83,7412.85
2026-05-11 16:04:00,7412.85,7412.85,7412.84,7412.84
2026-05-11 16:05:00,7412.84,7412.84,7412.84,7412.84
2026-05-11 16:06:00,7412.84,7412.84,7412.84,7412.84
2026-05-11 16:07:00,7412.84,7412.84,7412.84,7412.84
2026-05-11 16:08:00,7412.84,7412.84,7412.84,7412.84
2026-05-11 16:09:00,7412.84,7412.84,7412.84,7412.84
2026-05-11 16:10:00,7412.84,7412.84,7412.84,7412.84
2026-05-11 16:11:00,7412.84,7412.84,7412.84,7412.84
2026-05-11 16:12:00,7412.84,7412.84,7412.84,7412.84
2026-05-11 16:13:00,7412.84,7412.84,7412.84,7412.84
2026-05-11 16:14:00,7412.84,7412.84,7412.84,7412.84
2026-05-11 16:15:00,7412.84,7412.84,7412.84,7412.84
2026-05-11 16:16:00,7412.84,7412.84,7412.84,7412.84
2026-05-11 16:17:00,7412.84,7412.84,7412.84,7412.84
2026-05-11 16:18:00,7412.84,7412.84,7412.84,7412.84
2026-05-11 16:19:00,7412.84,7412.84,7412.84,7412.84
2026-05-11 16:20:00,7412.84,7412.84,7412.84,7412.84
2026-05-11 16:48:00,7412.84,7412.84,7412.84,7412.84
2026-05-12 09:30:00,7390.63,7394.37,7384.65,7387.79
2026-05-12 09:31:00,7386.70,7387.65,7382.68,7383.04
2026-05-12 09:32:00,7381.64,7386.09,7380.88,7385.09
2026-05-12 09:33:00,7385.85,7385.88,7383.18,7383.18
2026-05-12 09:34:00,7382.49,7386.83,7382.24,7385.41
2026-05-12 09:35:00,7385.11,7385.11,7376.00,7377.24
2026-05-12 09:36:00,7377.35,7381.19,7376.97,7377.91
2026-05-12 09:37:00,7378.13,7380.95,7376.24,7379.23
2026-05-12 09:38:00,7379.76,7380.74,7377.78,7379.40
2026-05-12 09:39:00,7379.61,7383.59,7378.89,7381.60
2026-05-12 09:40:00,7382.05,7386.08,7381.12,7384.20
